lcl|CDHK01000001.1_cds_CEJ53651.1_1	PMG11_00001
lcl|CDHK01000004.1_cds_CEO60211.1_5091	PMG11_04849
lcl|CDHK01000004.1_cds_CEO60212.1_5092	PMG11_04850
lcl|CDHK01000004.1_cds_CEO60213.1_5093	PMG11_04851
lcl|CDHK01000004.1_cds_CEO60214.1_5094	PMG11_04852
lcl|CDHK01000004.1_cds_CEO60215.1_5095	PMG11_04853
lcl|CDHK01000004.1_cds_CEO60216.1_5096	PMG11_04854
lcl|CDHK01000004.1_cds_CEO60217.1_5097	PMG11_04855
lcl|CDHK01000004.1_cds_CEO60218.1_5098	PMG11_04856
lcl|CDHK01000004.1_cds_CEO60219.1_5099	PMG11_04857
lcl|CDHK01000004.1_cds_CEO60220.1_5100	PMG11_04858
lcl|CDHK01000004.1_cds_CEO60221.1_5101	PMG11_04859
lcl|CDHK01000004.1_cds_CEO60222.1_5102	PMG11_04860
lcl|CDHK01000004.1_cds_CEO60223.1_5103	PMG11_04861
lcl|CDHK01000004.1_cds_CEO60224.1_5104	PMG11_04862
lcl|CDHK01000004.1_cds_CEO60225.1_5105	PMG11_04863
lcl|CDHK01000004.1_cds_CEO60226.1_5106	PMG11_04864
lcl|CDHK01000004.1_cds_CEO60227.1_5107	PMG11_04865
lcl|CDHK01000004.1_cds_CEO60228.1_5108	PMG11_04866
lcl|CDHK01000004.1_cds_CEO60229.1_5109	PMG11_04866
lcl|CDHK01000004.1_cds_CEO60230.1_5110	PMG11_04867
lcl|CDHK01000004.1_cds_CEO60231.1_5111	PMG11_04868
lcl|CDHK01000004.1_cds_CEO60232.1_5112	PMG11_04869
lcl|CDHK01000004.1_cds_CEO60233.1_5113	PMG11_04870
lcl|CDHK01000004.1_cds_CEO60234.1_5114	PMG11_04871
lcl|CDHK01000004.1_cds_CEO60235.1_5115	PMG11_04872
lcl|CDHK01000004.1_cds_CEO60236.1_5116	PMG11_04874
lcl|CDHK01000004.1_cds_CEO60237.1_5117	PMG11_04873
lcl|CDHK01000004.1_cds_CEO60238.1_5118	PMG11_04875
lcl|CDHK01000004.1_cds_CEO60239.1_5119	PMG11_04876
lcl|CDHK01000004.1_cds_CEO60240.1_5120	PMG11_04877
lcl|CDHK01000004.1_cds_CEO60241.1_5121	PMG11_04878
lcl|CDHK01000004.1_cds_CEO60242.1_5122	PMG11_04879
lcl|CDHK01000004.1_cds_CEO60243.1_5123	PMG11_04880
lcl|CDHK01000004.1_cds_CEO60244.1_5124	PMG11_04881
lcl|CDHK01000004.1_cds_CEO60245.1_5125	PMG11_04882
lcl|CDHK01000004.1_cds_CEO60246.1_5126	PMG11_04882
lcl|CDHK01000004.1_cds_CEO60247.1_5127	PMG11_04883
lcl|CDHK01000004.1_cds_CEO60248.1_5128	PMG11_04884
lcl|CDHK01000004.1_cds_CEO60249.1_5129	PMG11_04885
lcl|CDHK01000004.1_cds_CEO60250.1_5130	PMG11_04886
lcl|CDHK01000004.1_cds_CEO60251.1_5131	PMG11_04887
lcl|CDHK01000004.1_cds_CEO60252.1_5132	PMG11_04887
lcl|CDHK01000004.1_cds_CEO60253.1_5133	PMG11_04888
lcl|CDHK01000004.1_cds_CEO60254.1_5134	PMG11_04889
lcl|CDHK01000004.1_cds_CEO60255.1_5135	PMG11_04890
lcl|CDHK01000004.1_cds_CEO60256.1_5136	PMG11_04891
lcl|CDHK01000004.1_cds_CEO60257.1_5137	PMG11_04892
lcl|CDHK01000004.1_cds_CEO60258.1_5138	PMG11_04893
lcl|CDHK01000004.1_cds_CEO60259.1_5139	PMG11_04894
lcl|CDHK01000004.1_cds_CEO60260.1_5140	PMG11_04895
lcl|CDHK01000004.1_cds_CEO60261.1_5141	PMG11_04896
lcl|CDHK01000004.1_cds_CEO60262.1_5142	PMG11_04897
lcl|CDHK01000004.1_cds_CEO60263.1_5143	PMG11_04898
lcl|CDHK01000004.1_cds_CEO60264.1_5144	PMG11_04899
lcl|CDHK01000004.1_cds_CEO60265.1_5145	PMG11_04900
lcl|CDHK01000004.1_cds_CEO60266.1_5146	PMG11_04901
lcl|CDHK01000004.1_cds_CEO60267.1_5147	PMG11_04902
lcl|CDHK01000004.1_cds_CEO60268.1_5148	PMG11_04903
lcl|CDHK01000004.1_cds_CEO60269.1_5149	PMG11_04904
lcl|CDHK01000004.1_cds_CEO60270.1_5150	PMG11_04905
lcl|CDHK01000004.1_cds_CEO60271.1_5151	PMG11_04906
lcl|CDHK01000004.1_cds_CEO60272.1_5152	PMG11_04907
lcl|CDHK01000004.1_cds_CEO60273.1_5153	PMG11_04908
lcl|CDHK01000004.1_cds_CEO60274.1_5154	PMG11_04909
lcl|CDHK01000004.1_cds_CEO60275.1_5155	PMG11_04910
lcl|CDHK01000004.1_cds_CEO60276.1_5156	PMG11_04911
lcl|CDHK01000004.1_cds_CEO60277.1_5157	PMG11_04912
lcl|CDHK01000004.1_cds_CEO60278.1_5158	PMG11_04913
lcl|CDHK01000004.1_cds_CEO60279.1_5159	PMG11_04914
lcl|CDHK01000004.1_cds_CEO60280.1_5160	PMG11_04915
lcl|CDHK01000004.1_cds_CEO60281.1_5161	PMG11_04916
lcl|CDHK01000004.1_cds_CEO60282.1_5162	PMG11_04917
lcl|CDHK01000004.1_cds_CEO60283.1_5163	PMG11_04918
lcl|CDHK01000004.1_cds_CEO60284.1_5164	PMG11_04918
lcl|CDHK01000004.1_cds_CEO60285.1_5165	PMG11_04920
lcl|CDHK01000004.1_cds_CEO60286.1_5166	PMG11_04919
lcl|CDHK01000004.1_cds_CEO60287.1_5167	PMG11_04921
lcl|CDHK01000004.1_cds_CEO60288.1_5168	PMG11_04922
lcl|CDHK01000004.1_cds_CEO60289.1_5169	PMG11_04923
lcl|CDHK01000004.1_cds_CEO60290.1_5170	PMG11_04924
lcl|CDHK01000004.1_cds_CEO60291.1_5171	PMG11_04925
lcl|CDHK01000004.1_cds_CEO60292.1_5172	PMG11_04926
lcl|CDHK01000004.1_cds_CEO60293.1_5173	PMG11_04927
lcl|CDHK01000004.1_cds_CEO60294.1_5174	PMG11_04928
lcl|CDHK01000004.1_cds_CEO60295.1_5175	PMG11_04929
lcl|CDHK01000004.1_cds_CEO60296.1_5176	PMG11_04930
lcl|CDHK01000004.1_cds_CEO60297.1_5177	PMG11_04931
lcl|CDHK01000004.1_cds_CEO60298.1_5178	PMG11_04932
lcl|CDHK01000004.1_cds_CEO60299.1_5179	PMG11_04933
lcl|CDHK01000004.1_cds_CEO60300.1_5180	PMG11_04934
lcl|CDHK01000004.1_cds_CEO60301.1_5181	PMG11_04935
lcl|CDHK01000004.1_cds_CEO60302.1_5182	PMG11_04936
lcl|CDHK01000004.1_cds_CEO60303.1_5183	PMG11_04937
lcl|CDHK01000004.1_cds_CEO60304.1_5184	PMG11_04938
lcl|CDHK01000004.1_cds_CEO60305.1_5185	PMG11_04939
lcl|CDHK01000004.1_cds_CEO60306.1_5186	PMG11_04940
lcl|CDHK01000004.1_cds_CEO60308.1_5187	PMG11_04941
lcl|CDHK01000004.1_cds_CEO60307.1_5188	PMG11_04941
lcl|CDHK01000004.1_cds_CEO60309.1_5189	PMG11_04941
lcl|CDHK01000004.1_cds_CEO60310.1_5190	PMG11_04942
lcl|CDHK01000004.1_cds_CEO60311.1_5191	PMG11_04943
lcl|CDHK01000004.1_cds_CEO60312.1_5192	PMG11_04944
lcl|CDHK01000004.1_cds_CEO60313.1_5193	PMG11_04945
lcl|CDHK01000004.1_cds_CEO60314.1_5194	PMG11_04946
lcl|CDHK01000004.1_cds_CEO60315.1_5195	PMG11_04947
lcl|CDHK01000004.1_cds_CEO60316.1_5196	PMG11_04948
lcl|CDHK01000004.1_cds_CEO60317.1_5197	PMG11_04949
lcl|CDHK01000004.1_cds_CEO60318.1_5198	PMG11_04950
lcl|CDHK01000004.1_cds_CEO60319.1_5199	PMG11_04951
lcl|CDHK01000004.1_cds_CEO60320.1_5200	PMG11_04952
lcl|CDHK01000004.1_cds_CEO60321.1_5201	PMG11_04953
lcl|CDHK01000004.1_cds_CEO60322.1_5202	PMG11_04954
lcl|CDHK01000004.1_cds_CEO60323.1_5203	PMG11_04955
lcl|CDHK01000004.1_cds_CEO60324.1_5204	PMG11_04956
lcl|CDHK01000004.1_cds_CEO60325.1_5205	PMG11_04957
lcl|CDHK01000004.1_cds_CEO60326.1_5206	PMG11_04958
lcl|CDHK01000004.1_cds_CEO60327.1_5207	PMG11_04959
lcl|CDHK01000004.1_cds_CEO60328.1_5208	PMG11_04960
lcl|CDHK01000004.1_cds_CEO60329.1_5209	PMG11_04961
lcl|CDHK01000004.1_cds_CEO60330.1_5210	PMG11_04961
lcl|CDHK01000004.1_cds_CEO60331.1_5211	PMG11_04962
lcl|CDHK01000004.1_cds_CEO60332.1_5212	PMG11_04963
lcl|CDHK01000004.1_cds_CEO60333.1_5213	PMG11_04964
lcl|CDHK01000004.1_cds_CEO60334.1_5214	PMG11_04965
lcl|CDHK01000004.1_cds_CEO60335.1_5215	PMG11_04966
lcl|CDHK01000004.1_cds_CEO60336.1_5216	PMG11_04967
lcl|CDHK01000004.1_cds_CEO60337.1_5217	PMG11_04968
lcl|CDHK01000004.1_cds_CEO60338.1_5218	PMG11_04969
lcl|CDHK01000004.1_cds_CEO60339.1_5219	PMG11_04970
lcl|CDHK01000004.1_cds_CEO60340.1_5220	PMG11_04971
lcl|CDHK01000004.1_cds_CEO60341.1_5221	PMG11_04972
lcl|CDHK01000004.1_cds_CEO60342.1_5222	PMG11_04973
lcl|CDHK01000004.1_cds_CEO60343.1_5223	PMG11_04974
lcl|CDHK01000004.1_cds_CEO60344.1_5224	PMG11_04975
lcl|CDHK01000004.1_cds_CEO60345.1_5225	PMG11_04976
lcl|CDHK01000004.1_cds_CEO60346.1_5226	PMG11_04977
lcl|CDHK01000004.1_cds_CEO60347.1_5227	PMG11_04978
lcl|CDHK01000004.1_cds_CEO60348.1_5228	PMG11_04979
lcl|CDHK01000004.1_cds_CEO60349.1_5229	PMG11_04980
lcl|CDHK01000004.1_cds_CEO60350.1_5230	PMG11_04981
lcl|CDHK01000004.1_cds_CEO60351.1_5231	PMG11_04982
lcl|CDHK01000004.1_cds_CEO60352.1_5232	PMG11_04983
lcl|CDHK01000004.1_cds_CEO60353.1_5233	PMG11_04984
lcl|CDHK01000004.1_cds_CEO60354.1_5234	PMG11_04985
lcl|CDHK01000004.1_cds_CEO60355.1_5235	PMG11_04985
lcl|CDHK01000004.1_cds_CEO60356.1_5236	PMG11_04986
lcl|CDHK01000004.1_cds_CEO60357.1_5237	PMG11_04987
lcl|CDHK01000004.1_cds_CEO60358.1_5238	PMG11_04988
lcl|CDHK01000004.1_cds_CEO60359.1_5239	PMG11_04988
lcl|CDHK01000004.1_cds_CEO60360.1_5240	PMG11_04989
lcl|CDHK01000004.1_cds_CEO60361.1_5241	PMG11_04990
lcl|CDHK01000004.1_cds_CEO60362.1_5242	PMG11_04991
lcl|CDHK01000004.1_cds_CEO60363.1_5243	PMG11_04992
lcl|CDHK01000004.1_cds_CEO60364.1_5244	PMG11_04993
lcl|CDHK01000004.1_cds_CEO60365.1_5245	PMG11_04994
lcl|CDHK01000004.1_cds_CEO60366.1_5246	PMG11_04995
lcl|CDHK01000004.1_cds_CEO60367.1_5247	PMG11_04996
lcl|CDHK01000004.1_cds_CEO60368.1_5248	PMG11_04997
lcl|CDHK01000004.1_cds_CEO60369.1_5249	PMG11_04998
lcl|CDHK01000004.1_cds_CEO60370.1_5250	PMG11_04999
lcl|CDHK01000004.1_cds_CEO60371.1_5251	PMG11_05000
lcl|CDHK01000004.1_cds_CEO60372.1_5252	PMG11_05001
lcl|CDHK01000004.1_cds_CEO60373.1_5253	PMG11_05002
lcl|CDHK01000004.1_cds_CEO60374.1_5254	PMG11_05003
lcl|CDHK01000004.1_cds_CEO60375.1_5255	PMG11_05004
lcl|CDHK01000004.1_cds_CEO60376.1_5256	PMG11_05005
lcl|CDHK01000004.1_cds_CEO60377.1_5257	PMG11_05006
lcl|CDHK01000004.1_cds_CEO60378.1_5258	PMG11_05007
lcl|CDHK01000004.1_cds_CEO60379.1_5259	PMG11_05008
lcl|CDHK01000004.1_cds_CEO60380.1_5260	PMG11_05009
lcl|CDHK01000004.1_cds_CEO60381.1_5261	PMG11_05010
lcl|CDHK01000004.1_cds_CEO60382.1_5262	PMG11_05011
lcl|CDHK01000004.1_cds_CEO60383.1_5263	PMG11_05012
lcl|CDHK01000004.1_cds_CEO60384.1_5264	PMG11_05013
lcl|CDHK01000004.1_cds_CEO60385.1_5265	PMG11_05014
lcl|CDHK01000004.1_cds_CEO60386.1_5266	PMG11_05015
lcl|CDHK01000004.1_cds_CEO60387.1_5267	PMG11_05016
lcl|CDHK01000004.1_cds_CEO60388.1_5268	PMG11_05017
lcl|CDHK01000004.1_cds_CEO60389.1_5269	PMG11_05018
lcl|CDHK01000004.1_cds_CEO60390.1_5270	PMG11_05019
lcl|CDHK01000004.1_cds_CEO60391.1_5271	PMG11_05020
lcl|CDHK01000004.1_cds_CEO60392.1_5272	PMG11_05021
lcl|CDHK01000004.1_cds_CEO60393.1_5273	PMG11_05022
lcl|CDHK01000004.1_cds_CEO60394.1_5274	PMG11_05023
lcl|CDHK01000004.1_cds_CEO60395.1_5275	PMG11_05024
lcl|CDHK01000004.1_cds_CEO60396.1_5276	PMG11_05025
lcl|CDHK01000004.1_cds_CEO60397.1_5277	PMG11_05026
lcl|CDHK01000004.1_cds_CEO60398.1_5278	PMG11_05027
lcl|CDHK01000004.1_cds_CEO60399.1_5279	PMG11_05028
lcl|CDHK01000004.1_cds_CEO60400.1_5280	PMG11_05029
lcl|CDHK01000004.1_cds_CEO60401.1_5281	PMG11_05030
lcl|CDHK01000004.1_cds_CEO60402.1_5282	PMG11_05031
lcl|CDHK01000004.1_cds_CEO60403.1_5283	PMG11_05032
lcl|CDHK01000004.1_cds_CEO60404.1_5284	PMG11_05033
lcl|CDHK01000004.1_cds_CEO60405.1_5285	PMG11_05034
lcl|CDHK01000004.1_cds_CEO60406.1_5286	PMG11_05035
lcl|CDHK01000004.1_cds_CEO60407.1_5287	PMG11_05036
lcl|CDHK01000004.1_cds_CEO60408.1_5288	PMG11_05037
lcl|CDHK01000004.1_cds_CEO60409.1_5289	PMG11_05038
lcl|CDHK01000004.1_cds_CEO60410.1_5290	PMG11_05039
lcl|CDHK01000004.1_cds_CEO60411.1_5291	PMG11_05040
lcl|CDHK01000004.1_cds_CEO60412.1_5292	PMG11_05041
lcl|CDHK01000004.1_cds_CEO60413.1_5293	PMG11_05042
lcl|CDHK01000004.1_cds_CEO60414.1_5294	PMG11_05043
lcl|CDHK01000004.1_cds_CEO60415.1_5295	PMG11_05044
lcl|CDHK01000004.1_cds_CEO60416.1_5296	PMG11_05045
lcl|CDHK01000004.1_cds_CEO60417.1_5297	PMG11_05046
lcl|CDHK01000004.1_cds_CEO60418.1_5298	PMG11_05047
lcl|CDHK01000004.1_cds_CEO60419.1_5299	PMG11_05048
lcl|CDHK01000004.1_cds_CEO60420.1_5300	PMG11_05049
lcl|CDHK01000004.1_cds_CEO60421.1_5301	PMG11_05050
lcl|CDHK01000004.1_cds_CEO60422.1_5302	PMG11_05051
lcl|CDHK01000004.1_cds_CEO60423.1_5303	PMG11_05052
lcl|CDHK01000004.1_cds_CEO60424.1_5304	PMG11_05053
lcl|CDHK01000004.1_cds_CEO60425.1_5305	PMG11_05054
lcl|CDHK01000004.1_cds_CEO60426.1_5306	PMG11_05055
lcl|CDHK01000004.1_cds_CEO60427.1_5307	PMG11_05056
lcl|CDHK01000004.1_cds_CEO60428.1_5308	PMG11_05057
lcl|CDHK01000004.1_cds_CEO60429.1_5309	PMG11_05058
lcl|CDHK01000004.1_cds_CEO60430.1_5310	PMG11_05059
lcl|CDHK01000004.1_cds_CEO60431.1_5311	PMG11_05060
lcl|CDHK01000004.1_cds_CEO60432.1_5312	PMG11_05061
lcl|CDHK01000004.1_cds_CEO60433.1_5313	PMG11_05062
lcl|CDHK01000004.1_cds_CEO60434.1_5314	PMG11_05063
lcl|CDHK01000004.1_cds_CEO60435.1_5315	PMG11_05064
lcl|CDHK01000004.1_cds_CEO60436.1_5316	PMG11_05065
lcl|CDHK01000004.1_cds_CEO60437.1_5317	PMG11_05066
lcl|CDHK01000004.1_cds_CEO60438.1_5318	PMG11_05067
lcl|CDHK01000004.1_cds_CEO60439.1_5319	PMG11_05068
lcl|CDHK01000004.1_cds_CEO60440.1_5320	PMG11_05069
lcl|CDHK01000004.1_cds_CEO60441.1_5321	PMG11_05069
lcl|CDHK01000004.1_cds_CEO60442.1_5322	PMG11_05070
lcl|CDHK01000004.1_cds_CEO60443.1_5323	PMG11_05071
lcl|CDHK01000004.1_cds_CEO60444.1_5324	PMG11_05072
lcl|CDHK01000004.1_cds_CEO60445.1_5325	PMG11_05073
lcl|CDHK01000004.1_cds_CEO60446.1_5326	PMG11_05074
lcl|CDHK01000004.1_cds_CEO60447.1_5327	PMG11_05075
lcl|CDHK01000004.1_cds_CEO60448.1_5328	PMG11_05075
lcl|CDHK01000004.1_cds_CEO60449.1_5329	PMG11_05076
lcl|CDHK01000004.1_cds_CEO60450.1_5330	PMG11_05077
lcl|CDHK01000004.1_cds_CEO60451.1_5331	PMG11_05078
lcl|CDHK01000004.1_cds_CEO60452.1_5332	PMG11_05079
lcl|CDHK01000004.1_cds_CEO60453.1_5333	PMG11_05080
lcl|CDHK01000004.1_cds_CEO60454.1_5334	PMG11_05081
lcl|CDHK01000004.1_cds_CEO60455.1_5335	PMG11_05082
lcl|CDHK01000004.1_cds_CEO60456.1_5336	PMG11_05083
lcl|CDHK01000004.1_cds_CEO60457.1_5337	PMG11_05084
lcl|CDHK01000004.1_cds_CEO60458.1_5338	PMG11_05085
lcl|CDHK01000004.1_cds_CEO60459.1_5339	PMG11_05086
lcl|CDHK01000004.1_cds_CEO60460.1_5340	PMG11_05087
lcl|CDHK01000004.1_cds_CEO60461.1_5341	PMG11_05088
lcl|CDHK01000004.1_cds_CEO60462.1_5342	PMG11_05089
lcl|CDHK01000004.1_cds_CEO60463.1_5343	PMG11_05090
lcl|CDHK01000004.1_cds_CEO60464.1_5344	PMG11_05091
lcl|CDHK01000004.1_cds_CEO60465.1_5345	PMG11_05092
lcl|CDHK01000004.1_cds_CEO60466.1_5346	PMG11_05093
lcl|CDHK01000004.1_cds_CEO60467.1_5347	PMG11_05094
lcl|CDHK01000004.1_cds_CEO60468.1_5348	PMG11_05095
lcl|CDHK01000004.1_cds_CEO60469.1_5349	PMG11_05096
lcl|CDHK01000004.1_cds_CEO60470.1_5350	PMG11_05097
lcl|CDHK01000004.1_cds_CEO60471.1_5351	PMG11_05098
lcl|CDHK01000004.1_cds_CEO60472.1_5352	PMG11_05098
lcl|CDHK01000004.1_cds_CEO60473.1_5353	PMG11_05099
lcl|CDHK01000004.1_cds_CEO60474.1_5354	PMG11_05100
lcl|CDHK01000004.1_cds_CEO60475.1_5355	PMG11_05101
lcl|CDHK01000004.1_cds_CEO60476.1_5356	PMG11_05101
lcl|CDHK01000004.1_cds_CEO60477.1_5357	PMG11_05102
lcl|CDHK01000004.1_cds_CEO60478.1_5358	PMG11_05103
lcl|CDHK01000004.1_cds_CEO60479.1_5359	PMG11_05104
lcl|CDHK01000004.1_cds_CEO60480.1_5360	PMG11_05105
lcl|CDHK01000004.1_cds_CEO60481.1_5361	PMG11_05107
lcl|CDHK01000004.1_cds_CEO60482.1_5362	PMG11_05106
lcl|CDHK01000004.1_cds_CEO60483.1_5363	PMG11_05108
lcl|CDHK01000004.1_cds_CEO60484.1_5364	PMG11_05109
lcl|CDHK01000004.1_cds_CEO60485.1_5365	PMG11_05110
lcl|CDHK01000004.1_cds_CEO60486.1_5366	PMG11_05111
lcl|CDHK01000004.1_cds_CEO60487.1_5367	PMG11_05112
lcl|CDHK01000004.1_cds_CEO60488.1_5368	PMG11_05113
lcl|CDHK01000004.1_cds_CEO60489.1_5369	PMG11_05114
lcl|CDHK01000004.1_cds_CEO60490.1_5370	PMG11_05115
lcl|CDHK01000004.1_cds_CEO60491.1_5371	PMG11_05116
lcl|CDHK01000004.1_cds_CEO60492.1_5372	PMG11_05117
lcl|CDHK01000004.1_cds_CEO60493.1_5373	PMG11_05118
lcl|CDHK01000004.1_cds_CEO60494.1_5374	PMG11_05119
lcl|CDHK01000004.1_cds_CEO60495.1_5375	PMG11_05120
lcl|CDHK01000004.1_cds_CEO60496.1_5376	PMG11_05121
lcl|CDHK01000004.1_cds_CEO60497.1_5377	PMG11_05122
lcl|CDHK01000004.1_cds_CEO60498.1_5378	PMG11_05123
lcl|CDHK01000004.1_cds_CEO60499.1_5379	PMG11_05124
lcl|CDHK01000004.1_cds_CEO60500.1_5380	PMG11_05125
lcl|CDHK01000004.1_cds_CEO60501.1_5381	PMG11_05126
lcl|CDHK01000004.1_cds_CEO60502.1_5382	PMG11_05127
lcl|CDHK01000004.1_cds_CEO60503.1_5383	PMG11_05128
lcl|CDHK01000004.1_cds_CEO60504.1_5384	PMG11_05129
lcl|CDHK01000004.1_cds_CEO60505.1_5385	PMG11_05130
lcl|CDHK01000004.1_cds_CEO60506.1_5386	PMG11_05131
lcl|CDHK01000004.1_cds_CEO60507.1_5387	PMG11_05132
lcl|CDHK01000004.1_cds_CEO60508.1_5388	PMG11_05133
lcl|CDHK01000004.1_cds_CEO60509.1_5389	PMG11_05134
lcl|CDHK01000004.1_cds_CEO60510.1_5390	PMG11_05135
lcl|CDHK01000004.1_cds_CEO60511.1_5391	PMG11_05136
lcl|CDHK01000004.1_cds_CEO60512.1_5392	PMG11_05137
lcl|CDHK01000004.1_cds_CEO60513.1_5393	PMG11_05138
lcl|CDHK01000004.1_cds_CEO60514.1_5394	PMG11_05139
lcl|CDHK01000004.1_cds_CEO60515.1_5395	PMG11_05140
lcl|CDHK01000004.1_cds_CEO60516.1_5396	PMG11_05141
lcl|CDHK01000004.1_cds_CEO60517.1_5397	PMG11_05142
lcl|CDHK01000004.1_cds_CEO60518.1_5398	PMG11_05143
lcl|CDHK01000004.1_cds_CEO60519.1_5399	PMG11_05144
lcl|CDHK01000004.1_cds_CEO60520.1_5400	PMG11_05145
lcl|CDHK01000004.1_cds_CEO60521.1_5401	PMG11_05146
lcl|CDHK01000004.1_cds_CEO60522.1_5402	PMG11_05147
lcl|CDHK01000004.1_cds_CEO60523.1_5403	PMG11_05148
lcl|CDHK01000004.1_cds_CEO60524.1_5404	PMG11_05150
lcl|CDHK01000004.1_cds_CEO60525.1_5405	PMG11_05149
lcl|CDHK01000004.1_cds_CEO60526.1_5406	PMG11_05151
lcl|CDHK01000004.1_cds_CEO60527.1_5407	PMG11_05152
lcl|CDHK01000004.1_cds_CEO60528.1_5408	PMG11_05153
lcl|CDHK01000004.1_cds_CEO60529.1_5409	PMG11_05154
lcl|CDHK01000004.1_cds_CEO60530.1_5410	PMG11_05155
lcl|CDHK01000004.1_cds_CEO60531.1_5411	PMG11_05156
lcl|CDHK01000004.1_cds_CEO60532.1_5412	PMG11_05157
lcl|CDHK01000004.1_cds_CEO60533.1_5413	PMG11_05158
lcl|CDHK01000004.1_cds_CEO60534.1_5414	PMG11_05159
lcl|CDHK01000004.1_cds_CEO60535.1_5415	PMG11_05160
lcl|CDHK01000004.1_cds_CEO60536.1_5416	PMG11_05160
lcl|CDHK01000004.1_cds_CEO60537.1_5417	PMG11_05160
lcl|CDHK01000004.1_cds_CEO60538.1_5418	PMG11_05161
lcl|CDHK01000004.1_cds_CEO60539.1_5419	PMG11_05162
lcl|CDHK01000004.1_cds_CEO60540.1_5420	PMG11_05163
lcl|CDHK01000004.1_cds_CEO60541.1_5421	PMG11_05164
lcl|CDHK01000004.1_cds_CEO60542.1_5422	PMG11_05165
lcl|CDHK01000004.1_cds_CEO60543.1_5423	PMG11_05166
lcl|CDHK01000004.1_cds_CEO60544.1_5424	PMG11_05167
lcl|CDHK01000004.1_cds_CEO60545.1_5425	PMG11_05168
lcl|CDHK01000004.1_cds_CEO60546.1_5426	PMG11_05169
lcl|CDHK01000004.1_cds_CEO60547.1_5427	PMG11_05170
lcl|CDHK01000004.1_cds_CEO60548.1_5428	PMG11_05171
lcl|CDHK01000004.1_cds_CEO60549.1_5429	PMG11_05172
lcl|CDHK01000004.1_cds_CEO60550.1_5430	PMG11_05173
lcl|CDHK01000004.1_cds_CEO60551.1_5431	PMG11_05174
lcl|CDHK01000004.1_cds_CEO60552.1_5432	PMG11_05175
lcl|CDHK01000004.1_cds_CEO60553.1_5433	PMG11_05176
lcl|CDHK01000004.1_cds_CEO60554.1_5434	PMG11_05177
lcl|CDHK01000004.1_cds_CEO60555.1_5435	PMG11_05178
lcl|CDHK01000004.1_cds_CEO60556.1_5436	PMG11_05178
lcl|CDHK01000004.1_cds_CEO60557.1_5437	PMG11_05179
lcl|CDHK01000004.1_cds_CEO60558.1_5438	PMG11_05180
lcl|CDHK01000004.1_cds_CEO60559.1_5439	PMG11_05181
lcl|CDHK01000004.1_cds_CEO60560.1_5440	PMG11_05181
lcl|CDHK01000004.1_cds_CEO60561.1_5441	PMG11_05182
lcl|CDHK01000004.1_cds_CEO60562.1_5442	PMG11_05184
lcl|CDHK01000004.1_cds_CEO60563.1_5443	PMG11_05183
lcl|CDHK01000004.1_cds_CEO60564.1_5444	PMG11_05185
lcl|CDHK01000004.1_cds_CEO60565.1_5445	PMG11_05186
lcl|CDHK01000004.1_cds_CEO60566.1_5446	PMG11_05187
lcl|CDHK01000004.1_cds_CEO60567.1_5447	PMG11_05188
lcl|CDHK01000004.1_cds_CEO60568.1_5448	PMG11_05189
lcl|CDHK01000004.1_cds_CEO60569.1_5449	PMG11_05190
lcl|CDHK01000004.1_cds_CEO60570.1_5450	PMG11_05191
lcl|CDHK01000004.1_cds_CEO60571.1_5451	PMG11_05192
lcl|CDHK01000004.1_cds_CEO60572.1_5452	PMG11_05193
lcl|CDHK01000004.1_cds_CEO60573.1_5453	PMG11_05194
lcl|CDHK01000004.1_cds_CEO60574.1_5454	PMG11_05195
lcl|CDHK01000004.1_cds_CEO60575.1_5455	PMG11_05196
lcl|CDHK01000004.1_cds_CEO60576.1_5456	PMG11_05197
lcl|CDHK01000004.1_cds_CEO60577.1_5457	PMG11_05198
lcl|CDHK01000004.1_cds_CEO60578.1_5458	PMG11_05199
lcl|CDHK01000004.1_cds_CEO60579.1_5459	PMG11_05200
lcl|CDHK01000004.1_cds_CEO60580.1_5460	PMG11_05201
lcl|CDHK01000004.1_cds_CEO60581.1_5461	PMG11_05202
lcl|CDHK01000004.1_cds_CEO60582.1_5462	PMG11_05203
lcl|CDHK01000004.1_cds_CEO60583.1_5463	PMG11_05203
lcl|CDHK01000004.1_cds_CEO60584.1_5464	PMG11_05204
lcl|CDHK01000004.1_cds_CEO60585.1_5465	PMG11_05205
lcl|CDHK01000004.1_cds_CEO60586.1_5466	PMG11_05206
lcl|CDHK01000004.1_cds_CEO60587.1_5467	PMG11_05207
lcl|CDHK01000004.1_cds_CEO60588.1_5468	PMG11_05208
lcl|CDHK01000004.1_cds_CEO60589.1_5469	PMG11_05209
lcl|CDHK01000004.1_cds_CEO60591.1_5470	PMG11_05210
lcl|CDHK01000004.1_cds_CEO60590.1_5471	PMG11_05210
lcl|CDHK01000004.1_cds_CEO60592.1_5472	PMG11_05211
lcl|CDHK01000004.1_cds_CEO60593.1_5473	PMG11_05212
lcl|CDHK01000004.1_cds_CEO60594.1_5474	PMG11_05213
lcl|CDHK01000004.1_cds_CEO60595.1_5475	PMG11_05214
lcl|CDHK01000004.1_cds_CEO60596.1_5476	PMG11_05215
lcl|CDHK01000004.1_cds_CEO60597.1_5477	PMG11_05216
