locus_tag	chrom	start	end	strand	product
PMG11_06360	CDHK01000005.1	2583290	2585065	-	hypothetical protein
PMG11_06361	CDHK01000005.1	2585607	2586424	+	hypothetical protein
PMG11_06362	CDHK01000005.1	2586701	2588500	-	Putative Thermophilic glucose-6-phosphate isomerase
PMG11_06363	CDHK01000005.1	2592322	2592647	-	hypothetical protein
PMG11_06364	CDHK01000005.1	2593914	2595056	-	hypothetical protein
PMG11_06365	CDHK01000005.1	2597348	2599270	-	hypothetical protein
PMG11_06366	CDHK01000005.1	2600631	2602220	-	hypothetical protein
PMG11_06367	CDHK01000005.1	2604282	2606999	-	hypothetical protein
PMG11_06368	CDHK01000005.1	2608470	2611068	-	hypothetical protein
PMG11_06369	CDHK01000005.1	2611754	2613585	-	Putative Zinc/cadmium resistance protein
PMG11_06370	CDHK01000005.1	2615192	2616274	-	hypothetical protein
PMG11_06371	CDHK01000005.1	2617279	2618584	+	hypothetical protein
PMG11_06372	CDHK01000005.1	2619766	2621410	+	hypothetical protein
PMG11_06373	CDHK01000005.1	2621515	2622765	-	hypothetical protein
PMG11_06374	CDHK01000005.1	2623277	2626651	-	hypothetical protein
PMG11_06375	CDHK01000005.1	2625187	2626649	+	hypothetical protein
PMG11_06376	CDHK01000005.1	2627395	2629945	-	hypothetical protein
PMG11_06377	CDHK01000005.1	2629946	2632976	+	hypothetical protein
PMG11_06378	CDHK01000005.1	2630936	2636884	-	hypothetical protein
PMG11_06379	CDHK01000005.1	2636525	2639032	+	hypothetical protein
PMG11_06380	CDHK01000005.1	2639163	2640261	+	hypothetical protein
PMG11_06381	CDHK01000005.1	2642116	2643021	+	hypothetical protein
PMG11_06382	CDHK01000005.1	2643633	2644384	+	hypothetical protein
PMG11_06383	CDHK01000005.1	2645389	2646511	+	hypothetical protein
PMG11_06384	CDHK01000005.1	2646595	2648461	-	Putative Fatty acid desaturase
PMG11_06385	CDHK01000005.1	2651124	2651902	+	hypothetical protein
PMG11_06386	CDHK01000005.1	2652827	2655074	+	Putative MFS multidrug transporter
PMG11_06387	CDHK01000005.1	2655439	2659676	-	hypothetical protein
PMG11_06388	CDHK01000005.1	2660989	2662239	+	Putative OPA3 domain protein
PMG11_06389	CDHK01000005.1	2663238	2667452	+	Putative Myosin-1
PMG11_06390	CDHK01000005.1	2668032	2668857	-	hypothetical protein
PMG11_06391	CDHK01000005.1	2669573	2672043	-	hypothetical protein
PMG11_06392	CDHK01000005.1	2674664	2678356	-	Putative Chitin synthase F
PMG11_06393	CDHK01000005.1	2682915	2686423	+	Putative SKT5
PMG11_06394	CDHK01000005.1	2687113	2688580	-	hypothetical protein
PMG11_06395	CDHK01000005.1	2689140	2690629	+	hypothetical protein
PMG11_06396	CDHK01000005.1	2691392	2692419	-	Putative Thiol methyltransferase
PMG11_06397	CDHK01000005.1	2693843	2698272	+	Putative Multidrug resistance protein CDR2
PMG11_06398	CDHK01000005.1	2702120	2702834	-	Putative NADH-ubiquinone oxidoreductase subunit
PMG11_06399	CDHK01000005.1	2704178	2707152	+	hypothetical protein
PMG11_06400	CDHK01000005.1	2708003	2709172	-	hypothetical protein
PMG11_06401	CDHK01000005.1	2710090	2711118	+	hypothetical protein
PMG11_06402	CDHK01000005.1	2712583	2715879	-	hypothetical protein
PMG11_06403	CDHK01000005.1	2712748	2713821	+	Putative Ribokinase
PMG11_06404	CDHK01000005.1	2716197	2718458	-	Putative Quinate permease
PMG11_06405	CDHK01000005.1	2719043	2720376	+	hypothetical protein
PMG11_06406	CDHK01000005.1	2720586	2722080	-	hypothetical protein
PMG11_06407	CDHK01000005.1	2724679	2727095	-	hypothetical protein
PMG11_06408	CDHK01000005.1	2730126	2730813	+	hypothetical protein
PMG11_06409	CDHK01000005.1	2731540	2732501	+	hypothetical protein
PMG11_06410	CDHK01000005.1	2732924	2733760	-	Putative Endo-1,4-beta-D-glucanase
PMG11_06411	CDHK01000005.1	2736072	2737149	-	hypothetical protein
PMG11_06412	CDHK01000005.1	2740615	2741307	+	hypothetical protein
PMG11_06413	CDHK01000005.1	2743691	2745222	+	hypothetical protein
PMG11_06414	CDHK01000005.1	2747886	2748442	+	hypothetical protein
PMG11_06415	CDHK01000005.1	2752020	2752318	+	hypothetical protein
PMG11_06416	CDHK01000005.1	2752349	2752754	+	hypothetical protein
PMG11_06417	CDHK01000005.1	2753940	2754788	+	hypothetical protein
PMG11_06418	CDHK01000005.1	2756626	2760631	-	hypothetical protein
PMG11_06419	CDHK01000005.1	2756647	2757961	+	hypothetical protein
PMG11_06420	CDHK01000005.1	2765075	2766191	-	hypothetical protein
PMG11_06421	CDHK01000005.1	2769721	2770109	+	hypothetical protein
PMG11_06422	CDHK01000005.1	2770682	2772494	-	Putative Acyl-CoA carboxylate CoA-transferase
PMG11_06423	CDHK01000005.1	2773877	2780044	-	Putative Sin3 protein
PMG11_06424	CDHK01000005.1	2780337	2784004	-	Putative RGB-1 protein phosphatase 2A regulatory B subunit
PMG11_06425	CDHK01000005.1	2784746	2785927	+	hypothetical protein
PMG11_06426	CDHK01000005.1	2786666	2787773	+	hypothetical protein
PMG11_06427	CDHK01000005.1	2788348	2789163	-	hypothetical protein
PMG11_06428	CDHK01000005.1	2789828	2792646	-	Putative Fumarate reductase
PMG11_06429	CDHK01000005.1	2794636	2795244	-	hypothetical protein
PMG11_06430	CDHK01000005.1	2797858	2799974	+	Putative Uric acid-xanthine permease
PMG11_06431	CDHK01000005.1	2800396	2802740	-	Putative Aldehyde dehydrogenase family protein
PMG11_06432	CDHK01000005.1	2804036	2805757	+	hypothetical protein
PMG11_06433	CDHK01000005.1	2804866	2808880	-	hypothetical protein
PMG11_06434	CDHK01000005.1	2809703	2811776	+	hypothetical protein
PMG11_06435	CDHK01000005.1	2811725	2813628	-	Putative COP9 signalosome, subunit CSN4
PMG11_06436	CDHK01000005.1	2814147	2815652	+	hypothetical protein
PMG11_06437	CDHK01000005.1	2815976	2817909	+	hypothetical protein
PMG11_06438	CDHK01000005.1	2822892	2826590	+	hypothetical protein
PMG11_06439	CDHK01000005.1	2827375	2829277	+	Putative Fe2 /Zn2 regulated transporter
PMG11_06440	CDHK01000005.1	2829697	2830719	+	Putative DUTPase
PMG11_06441	CDHK01000005.1	2833040	2835225	-	Putative Sel1-like protein
PMG11_06442	CDHK01000005.1	2835649	2836773	-	Putative F1F0-ATP synthase, subunit b/ATP4
PMG11_06443	CDHK01000005.1	2836920	2839922	+	hypothetical protein
PMG11_06444	CDHK01000005.1	2837636	2840663	-	Putative Gamma-glutamyltranspeptidase family protein
PMG11_06445	CDHK01000005.1	2842954	2843853	+	hypothetical protein
PMG11_06446	CDHK01000005.1	2844306	2846422	+	hypothetical protein
PMG11_06447	CDHK01000005.1	2847111	2849130	-	hypothetical protein
PMG11_06448	CDHK01000005.1	2850378	2852555	-	hypothetical protein
PMG11_06449	CDHK01000005.1	2852988	2853859	-	Putative DNA repair/transcription protein
PMG11_06450	CDHK01000005.1	2853967	2855215	+	Putative FAS1 domain-containing protein
PMG11_06451	CDHK01000005.1	2854058	2856269	-	Putative DUF850 domain protein
PMG11_06452	CDHK01000005.1	2855991	2857591	+	Putative Signal peptidase complex component
PMG11_06453	CDHK01000005.1	2856504	2858896	-	Putative Methylenetetrahydrofolate dehydrogenase
PMG11_06454	CDHK01000005.1	2860279	2863308	-	Putative ATP synthase subunit alpha
PMG11_06455	CDHK01000005.1	2863349	2864916	-	Putative DUF962 domain protein
PMG11_06456	CDHK01000005.1	2865252	2867333	-	hypothetical protein
PMG11_06457	CDHK01000005.1	2869153	2869854	+	Putative DNA-directed RNA polymerase subunit E'
PMG11_06458	CDHK01000005.1	2871081	2872754	+	hypothetical protein
PMG11_06459	CDHK01000005.1	2873725	2874555	-	hypothetical protein
PMG11_06460	CDHK01000005.1	2875262	2880329	-	hypothetical protein
PMG11_06461	CDHK01000005.1	2881590	2884436	+	hypothetical protein
PMG11_06462	CDHK01000005.1	2884787	2886178	+	hypothetical protein
PMG11_06463	CDHK01000005.1	2886418	2888908	+	Putative Peroxin-5
PMG11_06464	CDHK01000005.1	2889035	2891625	+	hypothetical protein
PMG11_06465	CDHK01000005.1	2892193	2893956	-	Putative Cytochrome P450 monooxygenase
PMG11_06466	CDHK01000005.1	2894499	2895974	+	Putative NADH-cytochrome b-5 reductase
PMG11_06467	CDHK01000005.1	2896679	2898604	+	hypothetical protein
PMG11_06468	CDHK01000005.1	2900883	2901264	+	hypothetical protein
PMG11_06469	CDHK01000005.1	2902751	2904041	-	hypothetical protein
PMG11_06470	CDHK01000005.1	2905555	2907403	+	Putative FAD/FMN-containing isoamyl alcohol oxidase MreA
PMG11_06471	CDHK01000005.1	2907208	2910033	-	Putative COG1565 domain protein
PMG11_06472	CDHK01000005.1	2909484	2911002	+	Putative Cysteine synthase 2
PMG11_06473	CDHK01000005.1	2911110	2913080	-	hypothetical protein
PMG11_06474	CDHK01000005.1	2913257	2915072	+	Putative Atg6p
PMG11_06475	CDHK01000005.1	2920683	2922155	+	hypothetical protein
PMG11_06476	CDHK01000005.1	2923407	2925913	-	Putative Peroxin 13
PMG11_06477	CDHK01000005.1	2926079	2929470	-	Putative Oxidoreductin
PMG11_06478	CDHK01000005.1	2932832	2933772	-	hypothetical protein
PMG11_06479	CDHK01000005.1	2933964	2935473	-	hypothetical protein
PMG11_06480	CDHK01000005.1	2938905	2940172	+	hypothetical protein
PMG11_06481	CDHK01000005.1	2940368	2941915	+	hypothetical protein
PMG11_06482	CDHK01000005.1	2941356	2943857	-	hypothetical protein
PMG11_06483	CDHK01000005.1	2944976	2946735	-	hypothetical protein
PMG11_06484	CDHK01000005.1	2947109	2949745	-	hypothetical protein
PMG11_06485	CDHK01000005.1	2950786	2951736	+	Putative Dihydrodipicolinate synthetase family protein
PMG11_06486	CDHK01000005.1	2952224	2954790	+	Putative Beta-hexosaminidase (Precursor)
PMG11_06487	CDHK01000005.1	2960335	2961872	+	hypothetical protein
PMG11_06488	CDHK01000005.1	2970627	2974113	+	Putative Zinc finger protein
PMG11_06489	CDHK01000005.1	2974186	2975496	+	hypothetical protein
PMG11_06490	CDHK01000005.1	2978733	2979891	-	hypothetical protein
PMG11_06491	CDHK01000005.1	2983302	2985441	-	hypothetical protein
PMG11_06492	CDHK01000005.1	2985596	2986898	-	hypothetical protein
PMG11_06493	CDHK01000005.1	2987097	2987609	+	Putative Small nuclear ribonucleoprotein SmG
PMG11_06494	CDHK01000005.1	2987549	2994597	-	Putative TATA binding protein associated factor
PMG11_06495	CDHK01000005.1	2992556	2994188	+	Putative Catalytic activity: CDP-ethanolamine 1 (Precursor)
PMG11_06496	CDHK01000005.1	2994494	2995858	-	Putative Amidohydrolase
PMG11_06497	CDHK01000005.1	2996871	2998505	+	hypothetical protein
PMG11_06498	CDHK01000005.1	2999540	3000546	+	hypothetical protein
PMG11_06499	CDHK01000005.1	3001546	3003430	-	Putative Function: high affinity glucose transporter (Precursor)
PMG11_06500	CDHK01000005.1	3003922	3006675	-	Putative Catalytic activity: hydrolysis of terminal
PMG11_06501	CDHK01000005.1	3007572	3008750	+	hypothetical protein
PMG11_06502	CDHK01000005.1	3008865	3014084	-	hypothetical protein
PMG11_06503	CDHK01000005.1	3015385	3015876	+	hypothetical protein
PMG11_06504	CDHK01000005.1	3015950	3019793	-	Putative Mechanosensitive ion channel family
PMG11_06505	CDHK01000005.1	3021704	3022922	-	hypothetical protein
PMG11_06506	CDHK01000005.1	3024460	3025529	+	hypothetical protein
PMG11_06507	CDHK01000005.1	3026188	3029646	-	hypothetical protein
PMG11_06508	CDHK01000005.1	3029815	3032453	-	Putative Protein kinase response regulator receiver domain-containing protein
PMG11_06509	CDHK01000005.1	3036187	3039153	+	hypothetical protein
PMG11_06510	CDHK01000005.1	3039146	3042325	-	hypothetical protein
PMG11_06511	CDHK01000005.1	3041742	3042253	+	hypothetical protein
PMG11_06512	CDHK01000005.1	3042955	3045990	+	Putative Amino acid permease
PMG11_06513	CDHK01000005.1	3047406	3049373	+	hypothetical protein
PMG11_06514	CDHK01000005.1	3049646	3050962	-	Putative C-3 sterol dehydrogenase/C-4 decarboxylase
PMG11_06515	CDHK01000005.1	3051162	3053585	-	hypothetical protein
PMG11_06516	CDHK01000005.1	3054445	3059973	+	Putative Rho GTPase activator
PMG11_06517	CDHK01000005.1	3060259	3061913	-	hypothetical protein
PMG11_06518	CDHK01000005.1	3061933	3063756	+	Putative 26S proteasome regulatory subunit S5A
PMG11_06519	CDHK01000005.1	3063397	3063987	-	Putative Sybindin-like family protein
PMG11_06520	CDHK01000005.1	3065568	3066615	-	hypothetical protein
PMG11_06521	CDHK01000005.1	3067247	3067657	-	hypothetical protein
PMG11_06522	CDHK01000005.1	3070718	3072328	-	hypothetical protein
PMG11_06523	CDHK01000005.1	3074236	3079237	-	Putative Remark: CDR4 seems to be involved in fluconazole resistance in C. albicans
PMG11_06524	CDHK01000005.1	3080407	3082376	-	Putative Arylsulfotransferase
PMG11_06525	CDHK01000005.1	3082639	3085044	+	Putative Remark: Botryotinia fuckeliana=Botrytis cinerea (Precursor)
PMG11_06526	CDHK01000005.1	3085094	3087494	-	Putative Alpha-L-arabinofuranosidase A
PMG11_06527	CDHK01000005.1	3088365	3092337	-	hypothetical protein
PMG11_06528	CDHK01000005.1	3092558	3094279	-	hypothetical protein
PMG11_06529	CDHK01000005.1	3095169	3098877	-	hypothetical protein
PMG11_06530	CDHK01000005.1	3100416	3100854	+	hypothetical protein
PMG11_06531	CDHK01000005.1	3102966	3104086	+	hypothetical protein
PMG11_06532	CDHK01000005.1	3104694	3105652	-	Putative Ribulose-phosphate 3-epimerase
PMG11_06533	CDHK01000005.1	3108745	3112694	+	hypothetical protein
PMG11_06534	CDHK01000005.1	3113056	3113564	+	Putative Small nuclear ribonucleoprotein LSM2
PMG11_06535	CDHK01000005.1	3114273	3116816	+	hypothetical protein
PMG11_06536	CDHK01000005.1	3117212	3119822	+	Putative Benzoate 4-monooxygenase
PMG11_06537	CDHK01000005.1	3119957	3125221	-	Putative Small oligopeptide transporter, OPT family
PMG11_06538	CDHK01000005.1	3125359	3128709	-	hypothetical protein
PMG11_06539	CDHK01000005.1	3130260	3130967	+	hypothetical protein
PMG11_06540	CDHK01000005.1	3131567	3132885	+	hypothetical protein
PMG11_06541	CDHK01000005.1	3132940	3133487	+	Putative Glutathione-dependent formaldehyde-activating enzyme
PMG11_06542	CDHK01000005.1	3133924	3135474	+	hypothetical protein
PMG11_06543	CDHK01000005.1	3135646	3137594	+	Putative Citrate synthase
PMG11_06544	CDHK01000005.1	3139468	3140514	+	hypothetical protein
PMG11_06545	CDHK01000005.1	3141079	3141804	+	hypothetical protein
PMG11_06546	CDHK01000005.1	3142023	3142658	-	hypothetical protein
PMG11_06547	CDHK01000005.1	3143210	3145261	+	Putative Autophagy-related protein 22-2
PMG11_06548	CDHK01000005.1	3146382	3147385	-	Putative Endo-1,4-beta-xylanase
PMG11_06549	CDHK01000005.1	3152023	3153505	-	hypothetical protein
PMG11_06550	CDHK01000005.1	3154334	3155904	+	hypothetical protein
PMG11_06551	CDHK01000005.1	3156025	3156868	+	hypothetical protein
PMG11_06552	CDHK01000005.1	3159158	3160888	+	hypothetical protein
PMG11_06553	CDHK01000005.1	3162163	3163672	-	hypothetical protein
PMG11_06554	CDHK01000005.1	3166235	3167563	-	hypothetical protein
PMG11_06555	CDHK01000005.1	3169463	3170404	-	hypothetical protein
PMG11_06556	CDHK01000005.1	3170734	3173485	-	Putative Flavonol reductase/cinnamoyl-CoA reductase
PMG11_06557	CDHK01000005.1	3175362	3176312	+	hypothetical protein
PMG11_06558	CDHK01000005.1	3176450	3177527	-	Putative Mannitol dehydrogenase
PMG11_06559	CDHK01000005.1	3178071	3180845	+	Putative Synaptic vesicle transporter SVOP
PMG11_06560	CDHK01000005.1	3182902	3186087	+	Putative MFS transporter
PMG11_06561	CDHK01000005.1	3184809	3186178	-	hypothetical protein
PMG11_06562	CDHK01000005.1	3187073	3189770	+	Putative Oxalate decarboxylase
PMG11_06563	CDHK01000005.1	3192898	3195244	-	hypothetical protein
PMG11_06564	CDHK01000005.1	3196318	3198971	-	hypothetical protein
PMG11_06565	CDHK01000005.1	3200173	3201566	+	hypothetical protein
PMG11_06566	CDHK01000005.1	3202928	3204182	-	hypothetical protein
PMG11_06567	CDHK01000005.1	3207756	3208782	+	Putative Chitinase
PMG11_06568	CDHK01000005.1	3209170	3211642	-	hypothetical protein
PMG11_06569	CDHK01000005.1	3212051	3213667	-	hypothetical protein
PMG11_06570	CDHK01000005.1	3214132	3215949	+	hypothetical protein
PMG11_06571	CDHK01000005.1	3215998	3217098	-	hypothetical protein
PMG11_06572	CDHK01000005.1	3217243	3218806	-	hypothetical protein
PMG11_06573	CDHK01000005.1	3218889	3220145	+	hypothetical protein
PMG11_06574	CDHK01000005.1	3220932	3221797	+	Putative YjgF-like protein (Fragment)
PMG11_06575	CDHK01000005.1	3221971	3222720	+	hypothetical protein
PMG11_06576	CDHK01000005.1	3222942	3225398	-	hypothetical protein
PMG11_06577	CDHK01000005.1	3225261	3226684	+	hypothetical protein
PMG11_06578	CDHK01000005.1	3226910	3244114	-	hypothetical protein
PMG11_06579	CDHK01000005.1	3245904	3246987	+	hypothetical protein
PMG11_06580	CDHK01000005.1	3247097	3248203	-	hypothetical protein
PMG11_06581	CDHK01000005.1	3248537	3253407	+	hypothetical protein
PMG11_06582	CDHK01000005.1	3254444	3255440	-	hypothetical protein
PMG11_06583	CDHK01000005.1	3254519	3256952	+	hypothetical protein
PMG11_06584	CDHK01000005.1	3257076	3258647	-	hypothetical protein
PMG11_06585	CDHK01000005.1	3258368	3260316	+	hypothetical protein
PMG11_06586	CDHK01000005.1	3260443	3261979	+	hypothetical protein
PMG11_06587	CDHK01000005.1	3261980	3267517	+	hypothetical protein
PMG11_06588	CDHK01000005.1	3267627	3273979	-	hypothetical protein
PMG11_06589	CDHK01000005.1	3274107	3277175	-	hypothetical protein
PMG11_06590	CDHK01000005.1	3274136	3275292	+	hypothetical protein
PMG11_06591	CDHK01000005.1	3276791	3277896	+	hypothetical protein
PMG11_06592	CDHK01000005.1	3278395	3279732	-	hypothetical protein
PMG11_06593	CDHK01000005.1	3283026	3284488	+	hypothetical protein
PMG11_06594	CDHK01000005.1	3297665	3298992	+	hypothetical protein
PMG11_06595	CDHK01000005.1	3340454	3342369	-	Putative Permease of the major facilitator superfamily
PMG11_06596	CDHK01000005.1	3342874	3344113	+	Putative Iron/ascorbate family oxidoreductases
PMG11_06597	CDHK01000005.1	3346171	3348676	+	hypothetical protein
PMG11_06598	CDHK01000005.1	3350442	3351354	+	hypothetical protein
PMG11_06599	CDHK01000005.1	3352260	3353796	-	hypothetical protein
PMG11_06600	CDHK01000005.1	3354710	3357319	-	hypothetical protein
PMG11_06601	CDHK01000005.1	3360333	3361721	+	hypothetical protein
PMG11_06602	CDHK01000006.1	18975	19650	+	Putative Endo-1,4-beta-xylanase
PMG11_06603	CDHK01000006.1	22055	23751	-	hypothetical protein
PMG11_06604	CDHK01000006.1	25588	26036	+	hypothetical protein
PMG11_06605	CDHK01000006.1	30882	31475	-	Putative 16 kDa allergen
PMG11_06606	CDHK01000006.1	64211	64617	+	hypothetical protein
PMG11_06607	CDHK01000006.1	67819	69267	+	Putative Beta-1,4-endoglucanase
PMG11_06608	CDHK01000006.1	70251	71057	+	Putative Endo-beta-1,4-glucanase Cel45A
PMG11_06609	CDHK01000006.1	71763	73193	-	hypothetical protein
PMG11_06610	CDHK01000006.1	74847	77207	-	hypothetical protein
PMG11_06611	CDHK01000006.1	78361	79795	+	hypothetical protein
PMG11_06612	CDHK01000006.1	81288	81668	+	hypothetical protein
PMG11_06613	CDHK01000006.1	84825	85640	+	Putative Aspergillopepsin
PMG11_06614	CDHK01000006.1	86487	87914	+	hypothetical protein
PMG11_06615	CDHK01000006.1	88145	88894	-	hypothetical protein
PMG11_06616	CDHK01000006.1	89197	89763	-	hypothetical protein
PMG11_06617	CDHK01000006.1	91001	92185	+	Putative Penicillolysin
PMG11_06618	CDHK01000006.1	92447	93305	-	hypothetical protein
PMG11_06619	CDHK01000006.1	94727	96015	+	Putative Endopolygalacturonase I
PMG11_06620	CDHK01000006.1	96603	98299	+	hypothetical protein
PMG11_06621	CDHK01000006.1	98304	100113	-	hypothetical protein
PMG11_06622	CDHK01000006.1	101031	102756	+	Putative Metal-dependent amidase/aminoacylase/carboxypeptidase
PMG11_06623	CDHK01000006.1	103072	105425	+	hypothetical protein
PMG11_06624	CDHK01000006.1	105562	106359	-	hypothetical protein
PMG11_06625	CDHK01000006.1	107097	107960	-	Putative Formyltetrahydrofolate deformylase
PMG11_06626	CDHK01000006.1	109246	110895	+	Putative Cellobiohydrolase
PMG11_06627	CDHK01000006.1	113714	114978	-	Putative Aspergillus niger contig An13c0060, genomic contig
